id,content,location_traffic_convenience,location_distance_from_business_district,location_easy_to_find,service_wait_time,service_waiters_attitude,service_parking_convenience,service_serving_speed,price_level,price_cost_effective,price_discount,environment_decoration,environment_noise,environment_space,environment_cleaness,dish_portion,dish_taste,dish_look,dish_recommendation,others_overall_experience,others_willing_to_consume_again
962,"""这间必胜客是在清远市清城区先锋中路城市广场二楼的，貌似有肯德基的地方就一定会有必胜客的，我指的是大地点。

之前去过小市的那件必胜客，就在人民医院住院部那个门的对面，那间的规模还是可以的，一二楼都是必胜客的，像一个小城堡。这间必胜客则是出于闹市的，店没有那间大。

我是和小伙伴去下午茶的，但是这家店只能用学生证八折的，没有团购现金券可以用。那时下午茶是买一送一的，好像是买个C\D餐送个A餐之类的，很划算，然后饮品还可以续杯的，我们是两点去的，所以坐了超久的。服务态度还是OK的，工作日客人不会太多的。奶茶挺好喝的，罗兰院长咖啡就太大杯了。""",,,,,,,,,,,,,,,,,,,,
963,"""这次的同城聚会在八先生涮肉坊。
在北京很火的八先生涮肉坊终于开到天津了。
交通便利，非常好找。
地址在广州道与东江路交口广州道300号商铺(贻成商业楼)。
一共有两层，一楼大厅装修的古色古香，二楼是包间。
大家看看环境吧，整个装修非常有北京特色。
包间环境也不错。
一个人一个铜锅的小火锅，清汤锅底，对食材的要求非常高。
先上环境图
这次试吃的菜品种类非常丰富。
先上合影镇楼
萝卜苗，第一次涮羊肉吃这个，不错
银耳百合羹，银耳软烂香甜，配上糯糯的百合，清热滋补
传统麻酱蘸料，老北京口味，吃着不错的
小清汤锅底，铜锅的，涮肉更有感觉
桌面上还有辣椒油，葱末，香菜末，腐乳汁等用来调味
羊蝎子，硬可的热菜
炖的入味，涮羊肉之前来上一大块儿
酸菜，没有尝试
手工现切，肉质鲜美，好吃
黄喉，涮十几秒就行
茼蒿，新鲜，肉肉太多，还是要吃点菜的
加钙羔羊肉，羊肉新鲜，里面还有脆骨，大爱
牛骨髓，嫩嫩滑滑的，不错
鲜百叶，食材品质好
炸豆皮，涮涮更好吃
原谅我，剩下的肉肉有点分不清了
红柳羊肉串，肉质鲜嫩入味，腌制的恰到好处，一点不比烧烤店的差
手打鲜虾滑和鲜鱼滑，QQ的，服务员帮着下到锅里了
多煮一会儿更好吃

香菜羊肉丸，个头很大，香菜+羊肉，更能提鲜
北京小吃拼盘，好看又好吃
有南瓜饼，糯米团，山药糕和紫薯糕
一个拼盘，可以吃到这么多种美味，推荐大家试试
芝麻烧饼，咸口的，里面有麻酱和五香粉
火锅和烧饼很配
麻酱糖饼，又一道非常推荐的主食 
麻酱浓浓的，甜口的，整个饼皮薄脆可口，唇齿留香
牛肉大葱饼，沿用了传统的千层肉饼的做法
牛肉大葱馅儿里面的汤汁也很饱满，每层都有很多的牛肉馅儿
整桌的主食控们表示很满意 
谢谢大众点评和热情的商家提供这么丰富的一餐
母亲节这天的聚会很happy 
最后附上试吃菜单给需要的亲""",,,,,,,,,,,,,,,,,,,,
964,"""吃过百利甜还有黑森林，还买过榴莲，感觉味道都赞赞哒。最爱百利甜，之前母亲节定了送给妈妈做礼物的，还送了一朵玫瑰花，妈妈超喜欢，吃了好多哈哈哈，我和我爸觉得也很好吃，边上的玫瑰花瓣很新鲜，味道棒棒的。榴莲味道也超好，好像是泰国的，到的时候还不是很成熟，放了几天后很香，吃的时候还是有点脆，不知道是我没放熟，还是本来就是这样的，不过脆脆的又是另外一种感受，反正榴莲是我的爱！马上朋友生日了，打算再入一个送给他哈哈哈。。。再说一句，快递小哥萌萌哒！""",,,,,,,,,,,,,,,,,,,,
965,"""感谢霸王餐大神赠送的5天免费早餐。
环境服务：小店不大，环境温馨干净，服务极好，很耐心细致的介绍每一款食品。
位置：这个特殊说明下，位置九如路商务内环，并且内外环送餐，附件上班的有福了
味道：强烈推荐肉包子，馅料比较瘦，不油腻，早餐很合适，肉夹馍感觉一般，主要还是因为不算现做的，加热过的东西毕竟不如现做的，不过毕竟受经营模式限制，已经很不错了。
干净舒适的环境确实很让人舒服。附件上班选择早午餐的解决方案，十分推荐。""",,,,,,,,,,,,,,,,,,,,
966,"""等位15桌，人气很旺，叫号时吃了店家提供的爆米花，味道真心不错，好吃。走进店内，别有洞天，用餐环境很大，装修也是古色古香，很有情调。bb鸭，炸的很酥脆，骨头都能嚼碎，火候地道。凉菜是莴苣，微辣，很爽口，提升食欲。蛋黄豆腐，很嫩，咸蛋黄预先炒制，再放入豆腐，蛋黄飘香肆意，菜色鲜泽。炸鱼排亮很足，蘸酱类似椒盐，具体说不上来，味道独特，拼盘配以蔬菜沙拉，造型好看又解腻。青瓜紫苏，很有创意的一道菜，看色泽欲罢不能，尝一口，味道层次分明，但又不突兀，酱汁包裹着青瓜，入口甜中带着微辣，吃完，嘴里留有青瓜的青香，值得回味。招牌泡饭，高汤烹制，配以虾米提现，感觉米饭像是炒制后再加入高汤，一口下去，米饭外软內酥，高汤的醇厚弥漫口腔，一个字，赞。烤肉最后一个上，可惜已吃饱，线尝两块，火候适中，肉已熟，但肉中的汁水缺被牢牢锁住，没有蒸发掉，考验厨师手艺的一道菜，力甩外婆家的烤肉，真心不错。""",,,,,,,,,,,,,,,,,,,,
967,"""请到新疆来，新疆的朋友热情好客，新疆的特色美食一定让你流连忘返。来新疆一定要品尝一下咱们当地的烤羊肉，肉质鲜嫩可口。尤其是我们米拉吉店让你感受到视觉和味觉上的一次盛宴。地址位于胜利路，交通便利非常容易看见的，非常好找的。店里装修很有风格，我们新疆的特色要素都在这里展示，一进来就会被吸引，因为吸引你眼球的特色实在太多了。再配上我们新疆的烤羊肉串，羊肉是老板精心选材的小羊羔肉，所以肉质也比较鲜嫩，非常好吃，凉了以后肉也不会油腻，反而是晶莹剔透的，还有石榴汁，相当醇厚味道 酸奶咱新疆的老酸奶，烤包子，架子肉，米拉吉特色肉饼，皇帝粥，相当好喝，，羊排，手抓饭都是我们新疆的特色菜肴，服务态度也相当好，来新疆的朋友一定记得品尝哦！""",,,,,,,,,,,,,,,,,,,,
968,"""93阅兵期间入住金茂万丽，搜周边美食时搜到这一家，感觉距离很近就决定一试。在酒店对面的巷子里，私家美食，门口有很喜气的红灯笼。老北京火锅感觉不错，羊肉也新鲜，口感很好。特制的麻将味道很香，但除了羊肉其他的就一般。特别是麻饼，口感略干，很难下咽。因为生意太好，服务基本没有。呵呵。最后结账居然是用算盘，好古老的方式。听说开了有30多年了，应该是比较正宗的了，比起东来顺等大型连锁火锅店来说，虽然环境差，但是吃的感觉还是很有京味的，总体来说值得推荐！""",,,,,,,,,,,,,,,,,,,,
969,"""龙湖中心开了好多新店，还没有一一尝试，无意中在团购中看到鸡翅包饭有便宜的，由于每次路过看到有好多人排队，从没尝试过，立刻想都没想就买了下来，还发动朋友们帮我买。终于可以吃饭鸡翅包饭，新店开张还没有什么人气，店面很小，两张桌子，我说是团购的，卖家很快速的验了券，问我要不要辣，然后开始加调料，没多久就烤好。鸡翅感觉挺大的，在翅根部塞满了饭，饭里还放了豌豆和玉米，咬一口，感觉味道特别好。
老板服务很好，会再来……""",,,,,,,,,,,,,,,,,,,,
970,"""潮汕金牛汇牛肉火锅，地址在厦禾路官邸大厦的一楼，周边交通便利，停车也方便。店有两层，环境很好，透过玻璃橱窗，可以看见师傅熟练地大刀细切着厚重案板上的大块牛肉。牛肉很新鲜，分量足又价格实惠，加上团购代金券，性价比超高。
匙柄肉￥28，服务员介绍说这是牛肉的肩胛肉条，入口即化的嫩肉，汤水滚开，下牛肉涮一下就要捞起。
吊龙伴￥28，是带点肥肉的牛里脊肉条，肥而不腻，鲜香可口；汤滚开时，随吃随涮。
五花趾￥38，据说是长在牛后腿接近臀的位置，一头牛只有两小块，酥脆爽口。
手捶牛肉丸￥28，筋道可口，汤煮开，即可下丸子。强烈推荐！
刷牛肉的时候，火候要把握好，时间若长了，牛肉就变老了。牛肉总类太多，对于我等外行吃货，吃到后面已记不清服务员介绍的哪个是哪个，整体印象牛肉新鲜又好吃。祝生意兴隆！下次还会再来！""",,,,,,,,,,,,,,,,,,,,
971,"""位置在北滨路鎏家码头2号牌那里，就是正好黄花园大桥桥下，樽酿18是一家可以吃饭，晚上也可以成为酒吧的一家餐吧吧，因为是晚上吃了饭才过去的，所以没有吃他家的菜品，晚上喝酒是有人唱歌的，边喝酒边听歌感觉还是挺不错的，而且歌手不止一个吧，如果人少的话可以请歌手唱自己想听的歌还是很不错的，服务员服务态度和观察能力还是很好，因为我们喝的德啤，服务员一看到我们杯子没有酒了都会主动来询问是否需要添加，感觉挺好的，这家的装修风格也很不错，里面挺大的，我们去的时候好像正好吉普在那里搞了活动，他家分上下两层楼，楼上吃饭会清静点，而且比较有格调，感觉这里很适合搞活动来生日趴踢什么的，而且外面还有一块很大的坝子可以发挥它的用处，而且吃饭的地方还有台球桌哦，满足很多人喜欢边喝酒边玩台球还可以听歌手现场唱歌的需求哦，不过进口啤酒的价格偏贵""",,,,,,,,,,,,,,,,,,,,
972,"""海贼王时尚概念餐厅就在锦江区提督街99号华置广场THe ONE购物中心五楼。这周刚好到附近办事，就来了这家尝尝鲜。不来不知道，一来就喜欢了。整个餐厅在装潢上充分展示出海洋风情，随处可见的船桨、船锚、罗盘等，服务员穿着海军服也充满海洋氛围，让我们的用餐感觉很海洋，很舒服，很不一样呢。海鲜是超市类型，自选的，服务员耐心给我们介绍口味。厨房是开放式的，可以很清楚的看到厨师认真的烹饪。我们点的帝王蟹，蟹脚和蟹钳都剪开了，入味也方便吃，味道不错的。青口，做的是辣炒的，口感香辣，很适合四川人的口感，毫无腥味感。沙拉味道也不错。总体吃下来很舒服，让我们这些好吃嘴又多了个吃海鲜的地方。""",,,,,,,,,,,,,,,,,,,,
973,"""环境还可以，里面像个大棚，然后每桌之间都有植物啊竹子之类的隔断，桌面很油腻，苍蝇蚊子很多，吃顿饭被盯了两个蚊子块。菜式很咸，那个盐水虾里面的盐简直像不要钱，吃个虾嘴里都是盐，虾也很小。海鲜面面的分量很大，海鲜分量尚可，但是因为前一天吃的是大龙山饭店，所以觉得还是大龙山好吃，蛤蜊炖蛋终于没那么咸了，还点了杂鱼，红烧的，掩盖了真实味道，鱼不是很新鲜，半截半截的，感觉像哪里弄了一点出来。其他点了什么都没印象了。里面感觉生意不大好，东西都蒙了一层灰，粘乎乎的，服务员也都是爱理不理的。点菜要跑到里面去点，门口有个小池，里面居然还有癞蛤蟆，是不是牛蛙呢？厕所是走到底，还算干净。这个大棚很大，从另外一边出来，居然发现了一艘废旧的船。红灯笼挂着也是旧旧的。结账的时候，老板娘说你也不要买团购券了，我直接给你优惠。出来后发现两个大水缸，里面养着水草。觉得他的总体硬件尚可，只是维护不行，烧菜师傅以及菜品不大新鲜。""",,,,,,,,,,,,,,,,,,,,
974,"""比较有惊喜的一家店！首先很多造型可爱的点心，例如让女孩子尖叫的kitty啦，鲤鱼啦，还有麻将椰汁糕啦！真是好有特色！另外，价格不贵，还有团购！中午人不算很爆满，还是可以有位置的，开水是免费的，但是解腻的话还是点茶比较好！点心有传统，有新颖的！高桶葡挞，我挚爱，这里的也不错，是热的！猪肠粉，比较多酱，几好吃，凤爪和排骨都是大路野，不过饮茶必须点！虾饺味道可以，里面还有少少汤汁！奶油猪仔包，平日自己几喜欢的，但是今日觉得味道一般啦，感觉不够热！人多，点了几个菜！招牌的冰镇咕噜肉，味道几好，但是菠萝有少少酸！酸菜鱼，不建议这里吃啦，做的一般般咯！还有一个酥炸墨鱼梳，第一次是在环市路的聚彩吃得，估唔到这里也有，唔知是米同一家啦，反正味道一模一样，我很喜欢！上菜都几快，吃完逛街几好！""",,,,,,,,,,,,,,,,,,,,
